"name","main_img","images","description","cat"
"Máy xông hơi khô HARVIA Spirit HSPE60XW","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Spirit HSPE60XW-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE60XW-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE60XW-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE60XW-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE60XW-4.jpg","Mã: HSPE60XW

Công suất: 6 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 687mm x 385mm x 334mm

Nguồn điện: 1P 220V / 3P 380V

Không bao gồm vành đai bảo vệ

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA Spirit HSPE90","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Spirit HSPE90-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE90-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE90-2.jpg","Mã: HSPE90

Công suất: 9 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 687mm x 385mm x 334mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HARVIA Spirit HSPE90XW","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HARVIA Spirit HSPE90XW-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE90XW-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE90XW-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE90XW-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HARVIA-Spirit-HSPE90XW-4.jpg","Mã: HSPE90XW

Công suất: 9 KW

Xuất xứ: HARVIA Phần Lan.

Sản xuất: Phần Lan

Kích thước máy: 687mm x 385mm x 334mm

Nguồn điện: 1P 220V / 3P 380V

Không bao gồm vành đai bảo vệ

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-harvia"
"Máy xông hơi khô HELO HIMALAYA D BWT 10.5","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO HIMALAYA D BWT 10.5-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-HIMALAYA-D-BWT-10.5-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-HIMALAYA-D-BWT-10.5-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-HIMALAYA-D-BWT-10.5-3.jpg","Mã: HIMALAYA D BWT 10.5

Công suất: 10,5 KW

Xuất xứ: HELO.

Sản xuất: Thuỵ Điển

Kích thước máy: 330mm x 1020mm x 330mm

Nguồn điện: 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO HIMALAYA D BWT 6.8","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO HIMALAYA D BWT 6.8-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-HIMALAYA-D-BWT-6.8-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-HIMALAYA-D-BWT-6.8-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-HIMALAYA-D-BWT-6.8-3.jpg","Mã: HIMALAYA D BWT 6.8

Công suất: 6,8 KW

Xuất xứ: HELO.

Sản xuất: Thuỵ Điển

Kích thước máy: 330mm x 1020mm x 330mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO LAAVA 10511","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO LAAVA 10511-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-10511-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-10511-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-10511-3.jpg","Mã: LAAVA 10511

Công suất: 10.5 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 540x730x500mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO LAAVA 12011","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO LAAVA 12011-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-12011-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-12011-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-12011-3.jpg","Mã: LAAVA 12011

Công suất: 12 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 540x730x500mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO LAAVA 15011","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO LAAVA 15011-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-15011-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-15011-2.jpg","Mã: LAAVA 15011

Công suất: 12 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 540x730x500mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO LAAVA 9011","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO LAAVA 9011-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-9011-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-9011-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-9011-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-LAAVA-9011-4.jpg","Mã: LAAVA 9011

Công suất: 9 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 540x730x500mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO MAGMA 1811","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO MAGMA 1811-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-1811-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-1811-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-1811-3.jpg","Mã: MAGMA 1811

Công suất: 18 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 900x715x520mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO MAGMA 2101","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO MAGMA 2101-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-2101-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-2101-2.jpg","Mã: MAGMA 2101

Công suất: 21 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 900x715x520mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO MAGMA 2601","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO MAGMA 2601-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-2601-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-2601-2.jpg","Mã: MAGMA 2601

Công suất: 26 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 900x715x520mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO MAGMA 262","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO MAGMA 262-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-262-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-262-2.jpg","Mã: MAGMA 262

Công suất: 26 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 900x715x520mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO MAGMA BWT 18","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO MAGMA BWT 18-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-BWT-18-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-BWT-18-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-BWT-18-3.jpg","Mã: MAGMA BWT 18

Công suất: 18 KW

Xuất xứ: HELO.

Sản xuất: Thuỵ Điển

Kích thước máy: 900mm x 715mm x 520mm

Nguồn điện: 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO MAGMA BWT 21","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO MAGMA BWT 21-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-BWT-21-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-BWT-21-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-MAGMA-BWT-21-3.jpg","Mã: MAGMA BWT 21

Công suất: 21 KW

Xuất xứ: HELO.

Sản xuất: Thuỵ Điển

Kích thước máy: 900mm x 715mm x 520mm

Nguồn điện: 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLA 181","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLA 181-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLA-181-1.jpg","Mã: SKLA 181

Công suất: 18 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 880x700x510mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLA 210","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLA 210-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLA-210-1.jpg","Mã: SKLA 210

Công suất: 21 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 880x700x510mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLA 260","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLA 260-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLA-260-1.jpg","Mã: SKLA 260

Công suất: 26 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 880x700x510mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLA 262","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLA 262-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLA-262-1.jpg","Mã: SKLA 262

Công suất: 26 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 880x700x510mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLE 1051 CHROME","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLE 1051 CHROME-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-1051-CHROME-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-1051-CHROME-2.jpg","Mã: SKLE 1051 CHROME

Công suất: 9 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 510x700x475mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLE 1201 CHROME","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLE 1201 CHROME-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-1201-CHROME-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-1201-CHROME-2.jpg","Mã: SKLE 1201 CHROME

Công suất: 12 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 510x700x475mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLE 1501 CHROME","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLE 1501 CHROME-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-1501-CHROME-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-1501-CHROME-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-1501-CHROME-3.jpg","Mã: SKLE 1501 CHROME

Công suất: 15 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 510x700x475mm

Nguồn điện: 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô HELO SKLE 901 CHROME","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô HELO SKLE 901 CHROME-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-901-CHROME-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-901-CHROME-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-HELO-SKLE-901-CHROME-3.jpg","Mã: SKLE 901 CHROME

Công suất: 9 KW

Xuất xứ: HELO.

Sản xuất: Phần Lan

Kích thước máy: 510x700x475mm

Nguồn điện: 1P 220V / 3P 380V

Bảng điều Khiển: ELITE/PURE (Chưa bao gồm bảng điều khiển)

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-helo"
"Máy xông hơi khô SAWO ARI3-60NS-CNR-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô SAWO ARI3-60NS-CNR-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-60NS-CNR-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-60NS-CNR-Z-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-60NS-CNR-Z-3.jpg","Mã: ARI3 60NS-CNR-Z

Công suất: 6 KW

Xuất xứ: SAWO Phần Lan.

Sản xuất: Philippines

Kích thước máy: 300mm x 300mm x 930mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-sawo"
"Máy xông hơi khô SAWO ARI3-60NS-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô SAWO ARI3-60NS-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-60NS-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-60NS-Z-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-60NS-Z-3.jpg","Mã: ARI3-60NS-Z

Công suất: 6 KW

Xuất xứ: SAWO Phần Lan.

Sản xuất: Philippines

Kích thước máy: 300mm x 300mm x 930mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-sawo"
"Máy xông hơi khô SAWO ARI3-90NS-CNR-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô SAWO ARI3-90NS-CNR-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-90NS-CNR-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-90NS-CNR-Z-2.jpg","Mã: ARI3 90NS-CNR-Z

Công suất: 9 KW

Xuất xứ: SAWO Phần Lan.

Sản xuất: Philippines

Kích thước máy: 300mm x 300mm x 930mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-sawo"
"Máy xông hơi khô SAWO ARI3-90NS-Z","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô SAWO ARI3-90NS-Z-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-90NS-Z-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-ARI3-90NS-Z-2.jpg","Mã: ARI3-90NS-Z

Công suất: 9 KW

Xuất xứ: SAWO Phần Lan.

Sản xuất: Philippines

Kích thước máy: 300mm x 300mm x 930mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-sawo"
"Máy xông hơi khô SAWO CIR3-60NS-P","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô SAWO CIR3-60NS-P-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-CIR3-60NS-P-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-CIR3-60NS-P-2.jpg","Mã: CIR3-60NS-P

Công suất: 6 KW

Xuất xứ: SAWO Phần Lan.

Sản xuất: Philippines

Kích thước máy: 570mm x 210mm x 970mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-sawo"
"Máy xông hơi khô SAWO CIR3-75NS-P","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô SAWO CIR3-75NS-P-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-CIR3-75NS-P-1.jpg","Mã: CIR3-75NS-P

Công suất: 7,5 KW

Xuất xứ: SAWO Phần Lan.

Sản xuất: Philippines

Kích thước máy: 570mm x 210mm x 970mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-sawo"
"Máy xông hơi khô SAWO CIR3-90NS-P","https://www.maksauna.vn/wp-content/uploads/2024/07/Máy xông hơi khô SAWO CIR3-90NS-P-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-CIR3-90NS-P-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07/May-xong-hoi-kho-SAWO-CIR3-90NS-P-2.jpg","Mã: CIR3-90NS-P

Công suất: 9 KW

Xuất xứ: SAWO Phần Lan.

Sản xuất: Philippines

Kích thước máy: 570mm x 210mm x 970mm

Nguồn điện: 1P 220V / 3P 380V

Cam kết hàng chính hãng mới 100% Brandnew.

Đổi mới trong 30 ngày đầu nếu có lỗi nhà sản xuất.

Miễn Phí giao hàng nội thành Hà Nội, Hồ Chí Minh.

Bảo hành điện tử chính hãng.","may-xong-kho-sawo"
