"name","main_img","images","description","cat"
"DR-1238","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1238-8.jpg","Tên sản phẩm: Bồn tắm Massage DR-1238
Chất liệu: Ngọc trai
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1800x1200x700mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×2.0HP để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 29 cái.
4. Sục  khí: 20 cái, 4 cái có ánh sáng.
5. 4 đài phun nước nâng bằng inox.
6. 24 chiếc đèn mầu bên trong
7. Sen, vòi có đèn Led chất liệu đồng mạ Chrome.
8. 2 gối màu màu trắng, ngoài yếm có dải đèn Led đôi.
9. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1310","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-10.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-11.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-12.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-8.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1310-9.jpg","Tên sản phẩm: Bồn tắm Massage DR-1310
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1500x1500x750mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×1.5 HP  để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 22 cái, 5 cái có đèn Led.
4. Sục  khí: 23 cái, 9 cái có đèn Led.
5. 21 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome có đèn Led.
7. Thác nước hình tròn ánh sáng xanh, 2 gối màu trắng kèm theo gối góc có đèn Led, yếm có đai đèn Led.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1601","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1601-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1601-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1601-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1601-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1601-4.jpg","Tên sản phẩm: Bồn tắm Massage DR-1601
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1800x1000x730mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×2,0 HP  để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 20 cái.
4. Sục  khí: 21 cái, 4 cái có ánh sáng.
5. 21 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome.
7. Thác nước 1x80cm, 2 gối màu trắng có thác ở cổ, ngoài yếm có 22 chiếc đèn Led.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1802","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1802-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1802-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1802-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1802-3.jpg","Tên sản phẩm: Bồn tắm Massage DR-1802
Màu sắc: Trắng
Chất liệu: Acrylic
Bảo hành: 36 tháng
Kích thước: 1800x860x720mm/1700x800x600mm/1600x800x650mm

Thông số kỹ thuật:

1. Điều khiển điện tử
2. Bơm massage 1.0HP có vòi massage 6 cái
3. 1 đèn Led bên trong","bon-suc-massage-drw"
"DR-1905","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1905-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1905-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1905-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1905-3.jpg","Tên sản phẩm: Bồn tắm Massage DR-1905
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: 36 tháng
Kích thước: 1500x1500x730mm

Thông số kỹ thuật:

1. Hệ thống điều khiển kỹ thuật số với bluetooth và Ozone
2. Bơm nước 1×2,0 HP  để massage nước, 1 máy bơm 300W để tắm không khí
3. Hệ thống vòi massage 20 cái.
4. Sục  khí: 21 cái, 4 cái có ánh sáng.
5. 21 chiếc đèn mầu bên trong
6. Sen, vòi chất liệu đồng mạ Chrome.
7. Thác nước 1x80cm, 2 gối màu trắng có thác ở cổ, ngoài yếm có 22 chiếc đèn Led.
8. Máy sưởi (máy ra nhiệt) 1,5KW","bon-suc-massage-drw"
"DR-1915","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1915-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-1915-1.jpg","Tên sản phẩm: Bồn tắm massage DR-1805
Màu sắc: Trắng
Chất liệu: Acrylic or Pearl
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước:1900×1500×700mm","bon-suc-massage-drw"
"DR-3102","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3102-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3102-1.jpg","Tên sản phẩm: Bồn tắm massage DR-3102

Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1300x1300x580mm/1400x1400x580mm

Thông số kỹ thuật:

Bảng điều khiển chức năng
Chức năng sục massage
Đèn Led đổi màu
Sen, vòi chất liệu đồng mạ Chrome.
1 gối đầu
Tùy chọn; Sục khí","bon-suc-massage-drw"
"DR-3211","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-3211-7.jpg","Tên sản phẩm: Bồn tắm massage DR-3211
Màu sắc: Trắng
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước:1500×1500×610mm/1600×1600×610mm/1700×1700×610mm
1800×1800×610mm/1900×1900×610mm/2000×2000×610mm

Thông số kỹ thuật:

1. Hệ thống điều khiển tùy chọn
2. Hệ thống bơm sục massage, sục khí ( công xuất phụ thuộc kích thước bồn)
3. Hệ thống vòi massage và vòi sục khí ( phụ thuộc kích thước bồn)
4. Có led đổi
5. Sen, vòi chất liệu đồng mạ Chrome.
6. Tùy chọn: Nghe nhạc, máy ra nhiệt…","bon-suc-massage-drw"
"DR-7002","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7002-7.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7002
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1800x790x870mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng B6S, B3II
2. Bơm sục khí 0.25 HP
3. Đèn mầu bên trong
4. Hệ thống khử trùng siêu vệ sinh

File PDF; DR7002-B3Ⅱ

 

 

 ","bon-suc-massage-drw"
"DR-7003M","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7003M-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7003M-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7003M-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7003M-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7003M-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7003M-5.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7003M
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1700x800x840mm/1800x800x840mm

Thông số kỹ thuật:

Hệ thống điều khiển cảm ứng B6S, B3II
Bơm sục khí 0.25 HP
Đèn mầu bên trong
Hệ thống khử trùng siêu vệ sinh

File PDF; DR7003M-1-B3Ⅱ

 ","bon-suc-massage-drw"
"DR-7004M","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7004M-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7004M-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7004M-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7004M-3.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7004M
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1800x790x870mm

Thông số kỹ thuật:

Hệ thống điều khiển cảm ứng B6S, B3II
Bơm sục khí 0.25 HP
Đèn mầu bên trong
Hệ thống khử trùng siêu vệ sinh

File PDF; DR7004M-B3Ⅱ

 

 ","bon-suc-massage-drw"
"DR-7005","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7005-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7005-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7005-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7005-3.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7005
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1800x850x630mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng B6S
2. Bơm massage 1×1.5 HP với 20 vòi phun
3. Đèn mầu bên trong
4. Hệ thống khử trùng siêu vệ sinh

File PDF: DR7005-B6S

 ","bon-suc-massage-drw"
"DR-7006M","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7006M-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7006M-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7006M-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7006M-3.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7006M
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1600x800x600mm/1700x800x600mm/
1800x800x600mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng B6S
2. Bơm massage 1×1.5 HP với 17 vòi phun
3. Đèn mầu bên trong
4. Hệ thống khử trùng siêu vệ sinh

Bản vẽ kỹ thuật DR7006M-2-B6S

 

 

 

 

 

 

 

 ","bon-suc-massage-drw"
"DR-7007M","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7007M-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7007M-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7007M-2.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7007M
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1700x800x820mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng B6S
2. Bơm massage 1×1.5 HP với 17 vòi phun
3. Đèn mầu bên trong
4. Hệ thống khử trùng siêu vệ sinh

File PDF; DR7007M","bon-suc-massage-drw"
"DR-7009M","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7009M-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7009M-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7009M-2.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7009M
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1600x1600x600mm; 1500x1500x600mm

Thông số kỹ thuật:

1. Hệ thống điều khiển cảm ứng B6S
2. Bơm massage 1×1.5 HP với 19 vòi phun
3. Đèn mầu bên trong
4. Hệ thống khử trùng siêu vệ sinh
5. Máy ra nhiệt 2Kw (tuỳ chọn)
6. Sen vòi đồng mạ (tuỳ chọn màu đen và trắng crome)

File PDF","bon-suc-massage-drw"
"DR-7011M","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-5.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-6.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-7.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-7011M-8.jpg","Tên sản phẩm: Bồn Massage freestanding DR-7011M
Chất liệu: Acrylic (Màu tùy chọn)
Bảo hành: 36 tháng
Kích thước: 1580x1580x700mm

Thông số kỹ thuật:

Hệ thống điều khiển cảm ứng B6S
Bơm sục 0.25 HP với mắt sục siêu nhỏ.
Đèn mầu bên trong
Hệ thống khử trùng siêu vệ sinh

File PDF; DR7011M

 

 

 

 

 

 

 

 ","bon-suc-massage-drw"
"DR-702","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-702-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-702-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-702-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-702-3.jpg","Tên sản phẩm: Bồn tắm massage DR-702

Màu sắc: Ngọc trai/ Acrylic
Chất liệu: Pearl / Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1700x800x710mm

Thông số kỹ thuật:

Bảng điều khiển máy tính với bluetooth
Bơm nước 1x2HP để massage nước, 1 máy bơm 300W để tắm không khí
Hệ thống vòi massage 22 cái
Sục  khí 22 cái có 2 cái ánh sáng.
Sen, vòi có đèn chất liệu đồng mạ Chrome.
1 gối đầu, 7 đèn Led bên ngoài

Bản vẽ kỹ thuật","bon-suc-massage-drw"
"DR-B0156","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0156-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0156-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0156-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0156-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0156-4.jpg","Tên sản phẩm: Bồn tắm massage DR-B0156
Màu sắc: Trắng
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước: 1720×1000x780mm/1850x100x730mm

Thông số kỹ thuật:

 Hệ thống điều khiển kỹ thuật số K4, có quầy bar lát đá cẩm thạch
 Bơm nước 1x2HP để massage nước, 1 máy bơm 300W để tắm không khí
Hệ thống vòi massage 8 cái.
Sục  khí: 6 cái có ánh sáng.
6 chiếc đèn mầu bên trong
Sen, vòi có đèn chất liệu đồng mạ Chrome.
Thác nước 1x80cm + thác cổ.
Tùy chọn: Bluetooth, máy ra nhiệt…","bon-suc-massage-drw"
"DR-B0158","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0158-1.jpg","https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0158-1.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0158-2.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0158-3.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0158-4.jpg | https://www.maksauna.vn/wp-content/uploads/2024/07//DR-B0158-5.jpg","Tên sản phẩm: Bồn tắm massage DR-B0158
Màu sắc: Trắng
Chất liệu: Acrylic
Công nghệ: Châu Âu
Bảo hành: Chính hãng
Kích thước :1300×1300x650mm/1400×1400x650mm/1500×1500x650mm/1600×1600x650mm
/1700×1700x650mm/1800×1800x650mm/1900×1900x650mm/2000×2000x650mm

Thông số kỹ thuật:

Hệ thống điều khiển kỹ thuật số K2, có quầy bar lát đá cẩm thạch
Bơm nước 1x2HP để massage nước, 1 máy bơm 300W để tắm không khí
Hệ thống vòi massage 14 cái.
Sục  khí: 10 cái có đèn Led.
14 chiếc đèn mầu bên trong
Sen, vòi có đèn chất liệu đồng mạ Chrome.
Thác nước, 2 gối
Tùy chọn: Bluetooth, máy ra nhiệt…","bon-suc-massage-drw"
